kab_kota,provinsi,stunting,melahirkan_tidak_difaskes,kemiskinan,konsumsi_protein_per_kapita,pangan_hewani,rls,lon,lat,regency_id,faktor_dominan,fi_Melahirkan Tidak di Faskes,fi_Kemiskinan,fi_Konsumsi Protein,fi_Pangan Hewani,fi_RLS,stunting_pred_gwrf,residual_gwrf,skor_prioritas,skor_prioritas_100,rank_prioritas,kategori_stunting
Penukal Abab Lematang Ilir,Sumatera Selatan,17.4,0.44,9.82,60.8,45.55,7.27,103.99497128388084,-3.2009900075331927,1612,Pangan Hewani,0.18044034960472424,0.1591549294626191,0.16855171844179478,0.24863393852790788,0.24321906396295398,17.46011909439284,-0.06011909439284224,0.37927167240765236,48.0055342062577,103,Sedang
Kota Palembang,Sumatera Selatan,7.8,0.01,9.77,69.1,66.91,10.93,104.74131954001174,-2.9717221928879494,1671,RLS,0.20655236185665582,0.18771404041720027,0.19738981448745246,0.1920933508078981,0.21625043243079348,21.318233897248806,-13.518233897248805,-1.2668844646508355,6.890022765748993,397,Rendah
Kota Prabumulih,Sumatera Selatan,9.3,0.0,10.13,58.0,55.7,10.36,104.2288760240016,-3.4479665768595744,1672,RLS,0.22661650268035927,0.20627931646077788,0.19607790921785556,0.10333876842134701,0.2676875032196603,14.618467381583674,-5.318467381583673,-0.9379799288115781,15.104965383706572,374,Rendah
Kota Lubuk Linggau,Sumatera Selatan,15.7,0.02,11.14,65.2,50.85,9.94,102.8751101548901,-3.2630065712596545,1674,RLS,0.2360282815285094,0.14856145067437337,0.183753245340308,0.17190337893678645,0.2597536435200227,18.810612912968534,-3.1106129129685343,-0.3253340396490867,30.406824361586793,282,Sedang
Rejang Lebong,Bengkulu,20.2,0.05,14.65,59.1,37.28,8.81,102.7020487229849,-3.4304620789274947,1702,RLS,0.23055401561153385,0.13746642102515028,0.1410981254779158,0.23702200292015932,0.2538594349652407,21.571797756473,-1.3717977564730006,0.4409677926015928,49.54649832172837,92,Tinggi
Bengkulu Utara,Bengkulu,16.8,0.04,10.96,60.7,41.45,8.32,102.00196073674655,-3.419615911114122,1703,RLS,0.21388974474678027,0.1990250388090041,0.11570641495223526,0.21477025373197192,0.2566085477600085,12.252798238246928,4.5472017617530724,0.061760075451274446,40.07514935195009,178,Sedang
Kaur,Bengkulu,12.2,0.09,17.12,57.6,43.45,8.47,103.41234541714698,-4.611188533270435,1704,Kemiskinan,0.1812226544361412,0.23649914126887342,0.19119357509162888,0.16604102663117776,0.2250436025721789,8.167747940071658,4.032252059928341,-0.06624797798228857,36.87793344579093,214,Sedang
Seluma,Bengkulu,17.7,0.12,17.23,60.7,45.0,8.14,102.65952586985642,-4.052034282749637,1705,Kemiskinan,0.20291377508691014,0.23572705499165353,0.204555563891391,0.168513421208124,0.18829018482192142,13.793055734551842,3.906944265448157,0.3595710463451678,47.51347801667616,108,Sedang
Muko Muko,Bengkulu,18.6,0.02,10.76,58.5,48.25,8.57,101.48191301901014,-2.690361180363659,1706,RLS,0.1732204267607133,0.2127770749232419,0.18847610049822747,0.19546139770909404,0.23006500010872316,17.642385587281606,0.9576144127183959,0.04788738939600172,39.72865574215475,180,Sedang
Lebong,Bengkulu,16.7,0.09,10.45,61.2,40.75,8.41,102.24783610146106,-3.0900439716175567,1707,Pangan Hewani,0.10261842345301997,0.194562405554455,0.24875712805761735,0.25666657218393085,0.1973954707509768,18.42504930704213,-1.7250493070421307,0.07024866036193406,40.287166002224595,176,Sedang
Bengkulu Tengah,Bengkulu,18.7,0.11,10.14,64.7,49.38,7.71,102.40435981019417,-3.685234597048703,1709,Kemiskinan,0.19184890086461406,0.24911167499316533,0.17834055782674346,0.1965611428591463,0.1841377234563308,20.76364522687352,-2.063645226873522,0.1673366199231992,42.71210068625148,148,Sedang
Kota Bengkulu,Bengkulu,13.8,0.0,13.76,59.9,53.41,11.84,102.30815803599496,-3.841402551286509,1771,RLS,0.23633397926789385,0.19043763879592324,0.14638174890795191,0.18939992197723973,0.2374467110509912,11.826073377209061,1.9739266227909393,-0.620056016961055,23.04564849427656,336,Sedang
Lampung Barat,Lampung,17.3,0.05,10.68,60.5,35.73,8.56,104.25298334672524,-5.050595844119396,1801,Pangan Hewani,0.2003022281897055,0.18758050580566138,0.22692394808336178,0.24748515037981308,0.13770816754145818,12.773475933875812,4.526524066124189,0.14896066131787117,42.25313028893684,155,Sedang
Tanggamus,Lampung,19.0,0.07,10.28,58.5,39.37,7.38,104.67408762554209,-5.4281713641835525,1802,Kemiskinan,0.20212106184096074,0.22042569819749708,0.1850075413258592,0.21932879581115106,0.173116902824532,11.326620195488292,7.673379804511708,0.34217973868819884,47.07910092884217,111,Sedang
Lampung Selatan,Lampung,8.8,0.05,12.57,57.3,43.83,7.78,105.50124229208596,-5.530026220943956,1803,RLS,0.21574947367910682,0.2231937873780485,0.1304811986165327,0.20233679942911464,0.2282387408971974,8.54779142456185,0.25220857543815,-0.42003855181003463,28.041420275326107,301,Rendah
Lampung Timur,Lampung,11.9,0.01,13.19,56.7,38.82,8.2,105.64898832381596,-5.131438109272374,1804,Pangan Hewani,0.16553699537824362,0.19219449543746372,0.1741261932916545,0.2349536491154183,0.2331886667772199,10.624387080000469,1.2756129199995314,-0.17964956864339876,34.0455384540678,247,Sedang
Lampung Tengah,Lampung,12.4,0.03,10.37,60.4,43.3,7.97,105.27201334072532,-4.8563893197053565,1805,Kemiskinan,0.17161988083264426,0.24907261331278113,0.23910071773491315,0.17720184200496888,0.16300494611469246,5.068444770306898,7.331555229693103,-0.26536772019336546,31.90458380136423,264,Sedang
Lampung Utara,Lampung,15.2,0.09,16.92,53.9,37.16,8.38,104.8073640076546,-4.796821442620237,1806,RLS,0.15105494965984148,0.23895701549793047,0.18382961662891836,0.17741770412857472,0.248740714084735,20.952379102638062,-5.752379102638063,0.2369420120640256,44.45061213875628,128,Sedang
Way Kanan,Lampung,11.6,0.19,10.43,58.8,41.82,7.75,104.60613748828004,-4.51434792904712,1807,Kemiskinan,0.13408009103027663,0.23800736246305787,0.20798496607808753,0.2352544887242722,0.1846730917043058,7.647204833485363,3.952795166514637,-0.17190356776137827,34.23900782232104,245,Sedang
Tulang Bawang,Lampung,16.4,0.07,7.88,57.3,44.74,7.65,105.52759448738615,-4.373196403793055,1808,RLS,0.18484778201273802,0.22827853411376872,0.12558318174671124,0.21338411049933342,0.24790639162744854,20.631858888526065,-4.231858888526066,-0.026979750651795212,37.85872330752325,198,Sedang
Pesawaran,Lampung,14.0,0.16,11.86,62.0,41.7,8.0,105.11519506395965,-5.473553160055203,1809,Pangan Hewani,0.15818083415281795,0.13405696622205523,0.22602114228574274,0.25849881624909005,0.22324224109029397,6.117171750238855,7.882828249761145,0.0023679928867278988,38.591732441983254,188,Sedang
Pringsewu,Lampung,16.5,0.0,8.32,57.1,36.28,8.53,104.93340741523288,-5.33638123798422,1810,RLS,0.19195327498743586,0.18393875118160605,0.15141838028949664,0.20929588192631654,0.2633937116151449,9.572951176039034,6.927048823960966,-0.024850258056886218,37.91191095793952,196,Sedang
Mesuji,Lampung,8.9,0.04,6.31,58.5,40.54,7.21,105.37837502826848,-4.024863449758931,1811,Konsumsi Protein,0.23426415031667674,0.22144464859748297,0.24662927655691197,0.1661592281978984,0.13150269633102976,0.7580434207982645,8.141956579201736,-0.5257290193678928,25.401623520813605,319,Rendah
Tulang Bawang Barat,Lampung,11.7,0.07,7.22,54.1,35.39,7.8,105.08744018531031,-4.425748330961722,1812,RLS,0.1872642535447604,0.19289090461505376,0.2082488884968422,0.19930082595113438,0.21229512739220932,4.082749838073005,7.617250161926994,-0.26711959856649703,31.860827699697236,266,Sedang
Pesisir Barat,Lampung,16.2,0.21,12.64,63.4,41.28,8.73,104.16296469976132,-5.335740554327841,1813,RLS,0.19936790344872718,0.21851664864947473,0.15701378952271336,0.16568193635642575,0.2594197220226591,12.148299872313672,4.051700127686328,0.1461376426047549,42.18262066012161,156,Sedang
Kota Bandar Lampung,Lampung,12.0,0.0,7.37,57.2,48.08,10.99,105.2621322997849,-5.414200447552318,1871,Pangan Hewani,0.1657912975292756,0.21349937562266733,0.16860957006248725,0.22828879136985514,0.22381096541571469,17.427911163545456,-5.427911163545456,-0.800132698380295,18.54793124353527,363,Sedang
Kota Metro,Lampung,12.2,0.0,6.78,57.1,47.91,11.01,105.3079579647036,-5.117297361426031,1872,RLS,0.1762186395976831,0.16059910703051541,0.161645649224723,0.24843953606521643,0.253097068081862,9.907371058969453,2.2926289410305465,-0.8057137529490975,18.40853504179724,364,Sedang
Bangka,Kepulauan Bangka Belitung,17.8,0.04,4.24,66.0,66.27,8.45,105.91963484768858,-1.9043145505946093,1901,Pangan Hewani,0.20781721730600242,0.21577164523240785,0.16071982332071597,0.218615571269891,0.19707574287098287,13.467909988700086,4.332090011299915,-0.4565418750479708,27.12968853225596,303,Sedang
Belitung,Kepulauan Bangka Belitung,16.3,0.02,6.11,62.0,67.8,9.05,107.7101750394079,-2.8676408891793934,1902,RLS,0.15266634351680491,0.14133367369372415,0.23130019980466038,0.22660032321332266,0.24809945977148792,14.095978335484315,2.204021664515686,-0.596983803700967,23.6219157309605,330,Sedang
Bangka Barat,Kepulauan Bangka Belitung,16.4,0.03,2.59,66.0,63.97,7.48,105.48762624099888,-1.8892304942076965,1903,Pangan Hewani,0.12810233757283213,0.2211711357641077,0.23909757106753138,0.2580258465230585,0.15360310907247035,17.206554203874756,-0.8065542038747573,-0.48376625619412233,26.44971393611862,309,Sedang
Bangka Tengah,Kepulauan Bangka Belitung,17.6,0.06,5.94,65.0,62.54,7.24,106.23392811153126,-2.4324448183357688,1904,RLS,0.14079872019997647,0.209247100195024,0.1981876754393321,0.22502278077230875,0.22674372339335871,17.025951801239984,0.5740481987600177,-0.2202974840535903,33.030288567707125,254,Sedang
Bangka Selatan,Kepulauan Bangka Belitung,19.6,0.09,3.74,65.7,62.69,6.93,106.34916473492602,-2.77863394500345,1905,Pangan Hewani,0.2380517988853761,0.20934540089884127,0.12083024692073602,0.24908153099399966,0.18269102230104708,17.85251365715938,1.7474863428406202,-0.1032068600550546,35.954823356485214,226,Sedang
Belitung Timur,Kepulauan Bangka Belitung,13.4,0.0,6.36,65.9,69.79,8.99,108.04817783593732,-2.9084931277034687,1906,Kemiskinan,0.1981940138966214,0.22786448865272524,0.16765036305261413,0.21637664967595385,0.18991448472208536,18.843842832649408,-5.443842832649407,-0.8284207812389821,17.84138891245074,368,Sedang
Kota Pangkal Pinang,Kepulauan Bangka Belitung,14.4,0.0,4.04,68.7,73.12,10.67,106.11321039809803,-2.1105136529568846,1971,RLS,0.22741243417503204,0.16886439786237098,0.1593659073575224,0.21425075733347393,0.23010650327160065,11.169580801115064,3.2304191988849364,-1.0599494932491176,12.058570871587861,383,Sedang
Karimun,Kepulauan Riau,18.2,0.17,5.78,61.3,62.23,8.91,103.53107182041836,0.8255405522009691,2101,Pangan Hewani,0.17519768807613503,0.1910866029556238,0.2164420128519182,0.24837710106899705,0.168896595047326,15.601482288288363,2.5985177117116365,-0.28324018035521603,31.458189122444114,273,Sedang
Natuna,Kepulauan Riau,15.5,0.14,5.04,65.2,75.14,9.2,108.26025907018662,3.7823942930964063,2103,RLS,0.14408749953912428,0.23957811458044628,0.17914494682353785,0.1820261305384963,0.2551633085183952,16.393971837571215,-0.8939718375712147,-0.7303525295519139,20.290808037051725,354,Sedang
Lingga,Kepulauan Riau,14.7,0.18,9.99,64.2,71.64,7.6,104.52694669143484,-0.2218432946369491,2104,Pangan Hewani,0.20828680615850206,0.1912173342157231,0.16670091314250346,0.25389929482981316,0.1798956516534581,11.526796249617089,3.1732037503829105,-0.3754406480844562,29.155327747146064,292,Sedang
Kepulauan Anambas,Kepulauan Riau,13.2,0.15,6.67,58.7,73.62,7.53,106.06457800816234,3.0876833603004323,2105,Pangan Hewani,0.22520510462799181,0.1661240512195779,0.1996952798753637,0.24656248794323876,0.16241307633382776,7.505216058263693,5.694783941736306,-0.6341703961952402,22.693118191825544,338,Sedang
Kota Batam,Kepulauan Riau,11.7,0.0,4.85,68.3,66.52,11.21,104.0635540220552,0.963010513252286,2171,Pangan Hewani,0.10981502759999745,0.15928312731971242,0.23944667522110583,0.25644894492566417,0.23500622493352014,17.09521971761102,-5.39521971761102,-1.188179216571236,8.855818388044739,391,Sedang
Kota Tanjung Pinang,Kepulauan Riau,10.2,0.0,6.86,70.2,68.81,10.67,104.48706418394715,0.919582046601681,2172,RLS,0.20212006538782837,0.1713808736491654,0.20769849153024517,0.2065338239153871,0.21226674551737396,2.9435330554141608,7.2564669445858385,-1.201366204627763,8.526451236230804,394,Sedang
Kota Adm. Jakarta Selatan,DKI Jakarta,12.3,0.0,3.03,69.6,59.9,11.95,106.810040030801,-6.272609076389855,3171,RLS,0.20485473173359717,0.20039551550839868,0.1675507228056772,0.20792434830105766,0.21927468165126945,7.354543505394799,4.945456494605201,-1.1927406328786947,8.741889362630802,392,Sedang
Kota Adm. Jakarta Timur,DKI Jakarta,13.0,0.0,4.09,67.6,61.26,11.99,106.90068939916,-6.254975892202364,3172,RLS,0.18444749753439788,0.21067816909446402,0.21247552080589033,0.17830696323795717,0.21409184932729064,8.1064798031152,4.8935201968848006,-1.1304617068538088,10.297410031559801,389,Sedang
Kota Adm. Jakarta Pusat,DKI Jakarta,16.8,0.0,4.63,66.8,53.84,11.61,106.83512425964672,-6.181201122381781,3173,RLS,0.19495076193964148,0.17958918802956733,0.18655065504335377,0.2177072167526703,0.22120217823476707,11.951128302749044,4.8488716972509565,-0.6991399847863246,21.07039371091747,351,Sedang
Kota Adm. Jakarta Barat,DKI Jakarta,13.4,0.0,3.94,65.1,54.07,11.24,106.7483011685529,-6.165335178568248,3174,RLS,0.19671679065020692,0.1885804853895259,0.19584911259268614,0.20827425999658183,0.21057935137099915,9.990135818462075,3.409864181537925,-0.9275501794819986,15.365465872225379,373,Sedang
Kota Adm. Jakarta Utara,DKI Jakarta,14.4,0.0,6.44,72.5,59.93,10.85,106.8666152669384,-6.127184420072783,3175,RLS,0.2169987599808168,0.15692400491473146,0.20183426818673642,0.19498825258300156,0.22925471433471392,14.620697285939647,-0.22069728593964655,-0.8128570571420387,18.23011903455705,366,Sedang
Sukabumi,Jawa Barat,16.0,0.18,6.87,64.6,40.29,7.34,106.70756022014524,-7.076433849183366,3202,Kemiskinan,0.15386464170310693,0.22691591380227177,0.21495632572749815,0.19391382163566995,0.21034929713145314,19.95386309718245,-3.953863097182449,0.07701094799800284,40.45606548168807,175,Sedang
Cianjur,Jawa Barat,6.5,0.27,10.14,64.2,39.62,7.33,107.15920943754904,-7.131087583913166,3203,Pangan Hewani,0.17068911455840208,0.20853833333331578,0.20458926132899463,0.21986816471964116,0.19631512605964635,4.117519042773081,2.382480957226919,-0.41575281877263204,28.148463648529553,299,Rendah
Bandung,Jawa Barat,19.0,0.04,6.19,55.7,36.1,9.15,107.60871481949384,-7.097622047167347,3204,RLS,0.2325239048751324,0.13849629509881342,0.17950946782389884,0.21580987913581762,0.23366045306633768,18.547974850827526,0.45202514917247427,0.043159338850697046,39.61056474707202,181,Sedang
Garut,Jawa Barat,10.5,0.27,9.68,59.5,34.99,7.85,107.78790783567622,-7.359562537820102,3205,Kemiskinan,0.18272511828017685,0.23315542345889262,0.1705775262419067,0.21498818194406197,0.19855375007496173,14.252224092937716,-3.752224092937716,-0.13808182599771307,35.08376256891924,238,Sedang
Tasikmalaya,Jawa Barat,13.8,0.31,10.23,58.6,35.97,7.97,108.1415719198172,-7.496843981150498,3206,Pangan Hewani,0.17076082636231008,0.24373789505764631,0.15752805368018244,0.24423820227546109,0.1837350226244,5.073751571679402,8.726248428320599,0.11394715755727775,41.37860928692946,166,Sedang
Kuningan,Jawa Barat,17.1,0.12,11.88,57.6,33.41,7.9,108.55981852502002,-7.003404887424064,3208,RLS,0.19072302600988258,0.20992361944888943,0.1943309391301815,0.19074708223565917,0.21427533317538724,13.048701961256505,4.0512980387434965,0.3231079792369832,46.60275173798821,116,Sedang
Majalengka,Jawa Barat,15.2,0.05,10.82,62.0,35.03,7.53,108.2572029526607,-6.815146795674016,3210,Kemiskinan,0.18536984857554106,0.215691303239647,0.2023464549479006,0.18801223293852207,0.20858016029838936,17.005326014421676,-1.8053260144216772,0.12332975987455277,41.6129555219148,163,Sedang
Sumedang,Jawa Barat,15.1,0.0,9.1,62.6,36.48,8.74,107.98127564190462,-6.824779401387033,3211,RLS,0.17694978034024808,0.2003977197417522,0.21321939314988575,0.1853359973395427,0.22409710942857122,23.332227078521488,-8.232227078521488,-0.12245539075868199,35.47405900701582,232,Sedang
Indramayu,Jawa Barat,7.2,0.03,11.93,74.6,47.66,6.95,108.16902462080282,-6.447514365284484,3212,Kemiskinan,0.16272374927338126,0.23308513818694776,0.16707531033408105,0.2208173490504304,0.21629845315515947,11.686805866700109,-4.4868058667001085,-0.5342331356897196,25.189218947486637,321,Rendah
Subang,Jawa Barat,10.7,0.09,9.49,63.0,41.35,7.46,107.73182889631124,-6.484718768387501,3213,Pangan Hewani,0.14379008777203708,0.21408574832238364,0.21465566878419323,0.21478363841059409,0.21268485671079193,8.438806812812548,2.2611931871874518,-0.29550361077661896,31.151889372110553,278,Sedang
Purwakarta,Jawa Barat,10.5,0.36,8.41,61.1,37.24,8.14,107.43077631267826,-6.595278211047097,3214,RLS,0.19172113143035488,0.19395352069463195,0.20747652926516583,0.19507228623340775,0.21177653237643942,12.03492166247578,-1.5349216624757798,-0.184618884672911,33.92142144872224,248,Sedang
Karawang,Jawa Barat,14.4,0.1,7.86,66.5,41.74,8.05,107.35429605026344,-6.252353489098488,3215,RLS,0.19399137235397643,0.15918522854621142,0.2293062625982601,0.16734824582603533,0.25016889067551673,21.32526765367938,-6.925267653679379,-0.1499058920658104,34.78843668047412,239,Sedang
Bandung Barat,Jawa Barat,22.5,0.17,10.49,56.5,36.83,8.24,107.41497037809997,-6.890473576902961,3217,Pangan Hewani,0.2256126573317021,0.1304757313934096,0.22620883676615064,0.22983258354627112,0.18787019096246652,21.366474925026665,1.1335250749733348,0.6072051588546845,53.698555456619815,65,Tinggi
Pangandaran,Jawa Barat,13.8,0.08,8.75,68.5,44.17,8.1,108.51858285135356,-7.635665477729809,3218,RLS,0.1342141067307962,0.19860435466876722,0.14821334748484571,0.25609659625014813,0.26287159486544265,14.831432628228589,-1.031432628228588,-0.21450740839406618,33.1749054218811,253,Sedang
Kota Bogor,Jawa Barat,18.1,0.07,6.53,56.0,39.82,10.71,106.79935742823352,-6.593494349655368,3271,RLS,0.12966466627469,0.21668051698077612,0.15539189184274133,0.23687126344881845,0.2613916614529741,20.371902463571036,-2.2719024635710348,-0.20595484918491677,33.388519937596335,251,Sedang
Kota Bandung,Jawa Barat,18.9,0.01,3.87,60.4,44.83,11.07,107.63660129164305,-6.919243848663767,3273,RLS,0.1844418666041914,0.1938427302079129,0.19342966649319174,0.1943719351127098,0.23391380158199418,25.456156876326045,-6.556156876326046,-0.3866783763489442,28.874646629102486,293,Sedang
Kota Cirebon,Jawa Barat,11.2,0.11,9.02,60.1,38.37,10.53,108.55330547429394,-6.741720482504672,3274,RLS,0.14766773784052314,0.1980445395918273,0.2236814161332914,0.20371916742068732,0.22688713901367083,9.72174686009846,1.4782531399015397,-0.5447887965628829,24.92557360691269,323,Sedang
Kota Bekasi,Jawa Barat,9.2,0.02,4.01,68.7,57.47,11.79,106.97536482879472,-6.280841206488917,3275,RLS,0.20806412595164897,0.17405117593919087,0.14444620304327127,0.23131756236189688,0.24212093270399188,14.87945377869626,-5.67945377869626,-1.315120041903445,5.68525829431007,402,Rendah
Kota Depok,Jawa Barat,10.8,0.0,2.34,63.9,53.93,11.59,106.81683701493682,-6.396206601775873,3276,RLS,0.173305466373805,0.22048390877348514,0.1439398783408661,0.20802374569788917,0.2542470008139547,12.105638431314917,-1.3056384313149163,-1.200868186524021,8.538890073945536,393,Sedang
Kota Cimahi,Jawa Barat,18.6,0.0,4.39,60.3,46.4,11.52,107.54289589716412,-6.886320669202166,3277,Pangan Hewani,0.1853839166841712,0.24634955378259332,0.221032240451621,0.2629792317735512,0.08425505730806328,12.92084576612643,5.679154233873572,-0.4661861617811621,26.88880628992953,306,Sedang
Kota Tasikmalaya,Jawa Barat,17.2,0.04,11.1,70.7,41.89,9.63,108.2191232791145,-7.360532221887049,3278,RLS,0.09379897144704716,0.20838712613702626,0.20790980688754435,0.23958203578389745,0.25032205974448496,11.094027421179163,6.105972578820836,-0.049358012042926835,37.29978868307755,208,Sedang
Kota Banjar,Jawa Barat,16.3,0.0,5.85,72.0,44.81,8.83,108.56720422021196,-7.376990261576488,3279,Kemiskinan,0.17513250227943286,0.2688951038335262,0.23781234286416944,0.14692906459689162,0.17123098642597992,17.175483745265357,-0.8754837452653561,-0.2738258745833151,31.693327204400724,269,Sedang
Cilacap,Jawa Tengah,13.4,0.05,10.68,53.9,30.9,7.4,108.88988880495263,-7.4890247891386785,3301,RLS,0.19121626243214018,0.2184907333607537,0.20537956832864326,0.14953399182677699,0.2353794440516859,29.28746827006276,-15.88746827006276,0.06262530748535489,40.09675997368583,177,Sedang
Banyumas,Jawa Tengah,16.9,0.0,11.95,59.0,33.42,7.91,109.1757981645107,-7.455537569167973,3302,Kemiskinan,0.21319031000559743,0.21692479620152147,0.21315669200067644,0.18576388637139557,0.1709643154208091,13.282602544133226,3.6173974558667723,0.23199028318454396,44.32693440199042,130,Sedang
Purbalingga,Jawa Tengah,19.5,0.01,14.18,55.3,28.53,7.36,109.40720551627332,-7.323247798887129,3303,Kemiskinan,0.1694238982291321,0.2393977475581104,0.22705855451443346,0.20385661415233813,0.16026318554598584,24.448968669343515,-4.948968669343515,0.6246780406488919,54.134969995396254,61,Sedang
Banjarnegara,Jawa Tengah,17.7,0.0,14.71,58.5,35.02,6.87,109.65703624623931,-7.351360606643116,3304,Kemiskinan,0.22039576545180856,0.2604309334348164,0.18165723980338716,0.12812956498631406,0.20938649632367393,25.011308723912343,-7.311308723912344,0.4694640838924181,50.25824100773725,88,Sedang
Kebumen,Jawa Tengah,15.8,0.05,15.71,59.2,32.7,7.87,109.61735609824662,-7.654989384783676,3305,Kemiskinan,0.20341887294985458,0.24667638739316966,0.15875451706769717,0.19191933759037774,0.1992308849989009,12.260410068208762,3.539589931791239,0.3285057713174396,46.73757065160236,115,Sedang
Purworejo,Jawa Tengah,12.5,0.01,10.87,55.1,31.22,8.65,109.96612653977344,-7.7004079184761505,3306,RLS,0.15866091124504725,0.2111876971135614,0.21328833284096474,0.20308215191494028,0.21378090688548645,22.132825197936313,-9.632825197936313,-0.15689840672092775,34.613786894935465,241,Sedang
Wonosobo,Jawa Tengah,20.9,0.0,15.28,61.5,34.41,6.9,109.90735180500336,-7.416333553212304,3307,Kemiskinan,0.19785536210755203,0.21076027714728032,0.2096646002367007,0.2011131143881583,0.18060664612030877,17.50005913288022,3.3999408671197777,0.7207853297111156,56.53541078834259,48,Tinggi
Klaten,Jawa Tengah,18.0,0.0,12.04,55.1,35.15,9.29,110.61945331067204,-7.685830745365976,3310,Kemiskinan,0.11473982536466809,0.2685670488066911,0.2321849654781342,0.17081274539648217,0.21369541495402444,13.620361690831796,4.379638309168204,0.143312273382055,42.112052323385846,157,Sedang
Sukoharjo,Jawa Tengah,14.6,0.0,7.47,53.5,32.61,10.01,110.83483711036972,-7.680860488151314,3311,Kemiskinan,0.21746912822452172,0.21789330812230578,0.1699011537782265,0.19758525318835557,0.19715115668659036,12.26729282057009,2.33270717942991,-0.2928077125728389,31.219223952922565,277,Sedang
Wonogiri,Jawa Tengah,12.7,0.06,10.71,57.8,34.06,7.68,110.99919480768588,-7.9193295657589085,3312,Pangan Hewani,0.21816534386722872,0.23590565551136952,0.15995654161975065,0.24246802242937698,0.14350443657227413,11.858091534042398,0.8419084659576015,-0.05315357057909668,37.204988240456196,209,Sedang
Sragen,Jawa Tengah,13.8,0.05,12.41,60.9,40.43,7.88,110.97414524103236,-7.385353425615331,3314,Kemiskinan,0.261897104704927,0.26271104180357524,0.12157263039847545,0.14904801355086528,0.20477120954215713,14.594581046589797,-0.794581046589796,-0.03433816805306044,37.67493448698866,203,Sedang
Grobogan,Jawa Tengah,20.8,0.03,11.43,62.1,34.34,7.29,110.92717974133718,-7.117657273655366,3315,Kemiskinan,0.18638538450261474,0.2626647524595932,0.15480701041671519,0.15572605382920435,0.24041679879187253,23.484863882088817,-2.684863882088816,0.56250929621612,52.58220129659277,74,Tinggi
Blora,Jawa Tengah,18.6,0.02,11.42,58.9,29.67,7.26,111.38743859788924,-7.074486341348664,3316,Pangan Hewani,0.13388176600949842,0.22867961456006305,0.1784500810941863,0.25096846094032615,0.20802007739592598,24.327411241046732,-5.727411241046731,0.46840025616962294,50.23167012547242,90,Sedang
Rembang,Jawa Tengah,13.1,0.0,14.02,66.1,41.26,7.73,111.46151893903306,-6.775146217929815,3317,Pangan Hewani,0.19651588545428075,0.16322122833565694,0.21879588340510722,0.23489784628875915,0.18656915651619582,1.2763867436181133,11.823613256381886,-0.05765739251199713,37.092497731178575,212,Sedang
Pati,Jawa Tengah,14.1,0.0,9.17,64.3,46.64,7.82,111.04228325657398,-6.74338987548177,3318,Pangan Hewani,0.2070026705685385,0.21592914366072188,0.16565312069531068,0.2377301894158081,0.17368487565962085,16.585481208846105,-2.485481208846105,-0.23617714702287562,32.63366734218247,256,Sedang
Demak,Jawa Tengah,8.9,0.01,11.89,59.5,41.82,8.28,110.63399965361408,-6.910803353419228,3321,Kemiskinan,0.14210665836110634,0.2600533194622034,0.2357549914898465,0.19218815819764684,0.16989687248919697,13.821129651826269,-4.921129651826268,-0.4866202895103784,26.378429665553732,312,Rendah
Temanggung,Jawa Tengah,22.0,0.0,8.67,53.8,31.67,7.53,110.13630652023456,-7.257714832910397,3323,Kemiskinan,0.20501921376796636,0.2543252734545359,0.17642830585190725,0.13165953510248088,0.23256767182310978,22.698311421028826,-0.6983114210288264,0.546403877336933,52.179941438445496,77,Tinggi
Kendal,Jawa Tengah,16.0,0.0,9.35,63.0,40.8,7.74,110.15733776787089,-7.038718780426617,3324,RLS,0.2176560857092734,0.17745602310807918,0.16732511513078366,0.18760984395565694,0.24995293209620678,13.286173603717675,2.7138263962823252,-0.005343971286133578,38.39911319764798,190,Sedang
Batang,Jawa Tengah,16.8,0.01,8.73,71.9,41.64,7.08,109.8615943275631,-7.021021538275435,3325,Kemiskinan,0.15356923680800377,0.22309899755439377,0.22046007041615515,0.19217047281628244,0.21070122240516498,11.831908486418737,4.968091513581264,0.09457018368129107,40.8946368537287,171,Sedang
Pekalongan,Jawa Tengah,16.5,0.0,8.95,66.6,37.91,7.48,109.6205018635382,-7.057032028158278,3326,Kemiskinan,0.2243934561884866,0.2273862722110551,0.16793164205645594,0.21449759720823175,0.1657910323357707,17.883809483090896,-1.3838094830908965,0.08434391361547532,40.6392186012195,173,Sedang
Pemalang,Jawa Tengah,15.4,0.05,14.92,66.5,33.58,6.56,109.39515996856666,-7.036848556871839,3327,Kemiskinan,0.19645215900635524,0.25862199315904866,0.1361164722195861,0.1873430776389102,0.22146629797609987,16.591890551816086,-1.1918905518160852,0.39909438595400576,48.500639735587,97,Sedang
Tegal,Jawa Tengah,12.5,0.04,6.81,56.2,26.21,7.36,109.1585076625251,-7.028805332104993,3328,Pangan Hewani,0.21220727757554428,0.20426024913431418,0.17850346875209858,0.22083379542624168,0.1841952091118013,16.799051638412134,-4.299051638412134,-0.0690450997971172,36.808070635460204,217,Sedang
